mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.4194149971008301,0.15245270219932935,0.2406154155731201,0.07071663277227054,euclidean,13,distance,"{'metric': 'euclidean', 'n_neighbors': 13, 'weights': 'distance'}",0.7390737116764514,0.7351598173515982,0.7325505544683627,0.7403783431180692,0.7325505544683627,0.7253750815394651,0.7297650130548303,0.7238903394255874,0.7317232375979112,0.7336814621409922,0.732414811484163,0.004966479930466372,22
0.497605562210083,0.1093286911049329,0.6049936056137085,0.15332600650684575,euclidean,15,uniform,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.7371167645140247,0.7423352902804957,0.7390737116764514,0.735812133072407,0.7429876060013046,0.7345075016307893,0.7356396866840731,0.7349869451697127,0.737597911227154,0.7336814621409922,0.7373739012397406,0.003035280054371369,17
0.39868769645690916,0.12282359135956425,0.2350982904434204,0.08449135394743823,euclidean,15,distance,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",0.7384213959556425,0.7442922374429224,0.7377690802348337,0.7332028701891715,0.7332028701891715,0.7214611872146118,0.7395561357702349,0.7265013054830287,0.7362924281984334,0.7284595300261096,0.7339159040704161,0.00648968331285343,20
0.5522942781448364,0.12074662905339183,0.7854998350143433,0.19685926568395049,euclidean,17,uniform,"{'metric': 'euclidean', 'n_neighbors': 17, 'weights': 'uniform'}",0.7442922374429224,0.7436399217221135,0.7403783431180692,0.735812133072407,0.7495107632093934,0.7377690802348337,0.7369451697127938,0.7330287206266318,0.7349869451697127,0.7349869451697127,0.7391350259478588,0.004954752119842704,13
0.4237121343612671,0.11368129467633899,0.28269951343536376,0.0935556426286941,euclidean,17,distance,"{'metric': 'euclidean', 'n_neighbors': 17, 'weights': 'distance'}",0.7416829745596869,0.7449445531637312,0.7390737116764514,0.7351598173515982,0.7384213959556425,0.7273320287018917,0.7402088772845953,0.7323759791122716,0.7336814621409922,0.7317232375979112,0.7364604037544773,0.005058127123392625,18
0.4214202404022217,0.09747680268882541,0.6440979480743408,0.12067865056887488,euclidean,19,uniform,"{'metric': 'euclidean', 'n_neighbors': 19, 'weights': 'uniform'}",0.7416829745596869,0.7469015003261579,0.7449445531637312,0.7429876060013046,0.746249184605349,0.7488584474885844,0.7362924281984334,0.7317232375979112,0.7369451697127938,0.7382506527415144,0.7414835754395466,0.005234453490659635,11
0.4190589189529419,0.09536802362671043,0.28430235385894775,0.07088075231330972,euclidean,19,distance,"{'metric': 'euclidean', 'n_neighbors': 19, 'weights': 'distance'}",0.741030658838878,0.7488584474885844,0.741030658838878,0.7371167645140247,0.7416829745596869,0.7345075016307893,0.741514360313316,0.7310704960835509,0.7317232375979112,0.7297650130548303,0.737830011292045,0.005745521445600668,15
0.4196702241897583,0.10357978901490163,0.46208255290985106,0.10360898490225874,manhattan,1,uniform,"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}",0.6757990867579908,0.685583822570124,0.6738421395955643,0.6764514024787998,0.6470971950424005,0.6457925636007827,0.6977806788511749,0.6651436031331592,0.672976501305483,0.6631853785900783,0.6703652371925557,0.015141734928868923,37
0.4958209037780762,0.14258018908358197,0.22801411151885986,0.08475331375790512,manhattan,1,distance,"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'distance'}",0.6757990867579908,0.685583822570124,0.6738421395955643,0.6764514024787998,0.6470971950424005,0.6457925636007827,0.6977806788511749,0.6651436031331592,0.672976501305483,0.6631853785900783,0.6703652371925557,0.015141734928868923,37
0.5103027582168579,0.16418878079198365,0.6409210681915283,0.22674885014151672,manhattan,3,uniform,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}",0.7084148727984344,0.7279843444227005,0.7168949771689498,0.7071102413568167,0.6927592954990215,0.6960208741030659,0.7075718015665796,0.7030026109660574,0.7140992167101827,0.7186684073107049,0.7092526641902515,0.010078283068104663,32
0.43410279750823977,0.14629744223272678,0.237372088432312,0.06619322116277555,manhattan,3,distance,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}",0.7090671885192433,0.7201565557729941,0.7051532941943901,0.7084148727984344,0.6868884540117417,0.6908023483365949,0.7056135770234987,0.6990861618798956,0.7101827676240209,0.7069190600522193,0.7042284280213033,0.009205922377202294,34
0.42787148952484133,0.11339713185869299,0.5651281118392945,0.13412803810394275,manhattan,5,uniform,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}",0.7247227658186562,0.7364644487932159,0.7266797129810828,0.730593607305936,0.7279843444227005,0.715590345727332,0.7284595300261096,0.7297650130548303,0.7154046997389034,0.7297650130548303,0.7265429480923598,0.006234662575073751,26
0.3802070379257202,0.08158568707521177,0.2772269010543823,0.06724881795408388,manhattan,5,distance,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}",0.7162426614481409,0.7325505544683627,0.7201565557729941,0.7299412915851272,0.7129810828440966,0.7018917155903457,0.720626631853786,0.7265013054830287,0.7069190600522193,0.7278067885117493,0.7195617647609851,0.009594055643214134,29
0.39199879169464114,0.09788848427437884,0.6243562698364258,0.13944734390789387,manhattan,7,uniform,"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'}",0.7384213959556425,0.7586431833007176,0.731245923026745,0.7371167645140247,0.741030658838878,0.7299412915851272,0.7349869451697127,0.7356396866840731,0.7317232375979112,0.7434725848563969,0.738222167152923,0.007939438604337379,14
0.424054479598999,0.10320874545761019,0.2830258131027222,0.09757962727801503,manhattan,7,distance,"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}",0.731245923026745,0.7514677103718199,0.7286366601435095,0.7325505544683627,0.7253750815394651,0.7136333985649054,0.7271540469973891,0.7343342036553525,0.7284595300261096,0.7389033942558747,0.7311760503049534,0.00924517037915727,23
0.4127908945083618,0.11938441055346707,0.6270134449005127,0.1658726415360959,manhattan,9,uniform,"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}",0.7475538160469667,0.7501630789302022,0.7475538160469667,0.7377690802348337,0.7436399217221135,0.7397260273972602,0.7402088772845953,0.7402088772845953,0.7336814621409922,0.737597911227154,0.741810286831568,0.004987177234428525,10
0.3611529588699341,0.06065078736436138,0.28273472785949705,0.06365337954218393,manhattan,9,distance,"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}",0.741030658838878,0.7488584474885844,0.7416829745596869,0.7377690802348337,0.731245923026745,0.7299412915851272,0.7389033942558747,0.7421671018276762,0.72911227154047,0.7356396866840731,0.7376350830041949,0.005938693023612459,16
0.3504250764846802,0.05712335015759367,0.5714664697647095,0.09355146279653138,manhattan,11,uniform,"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'uniform'}",0.7521200260926288,0.7566862361382909,0.7495107632093934,0.7423352902804957,0.7495107632093934,0.7318982387475538,0.7421671018276762,0.7402088772845953,0.7317232375979112,0.7421671018276762,0.7438327636215616,0.007799789581398719,9
0.3589226722717285,0.05066116602673344,0.3004917144775391,0.07317823548679477,manhattan,11,distance,"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}",0.7514677103718199,0.7514677103718199,0.7469015003261579,0.741030658838878,0.735812133072407,0.7253750815394651,0.7408616187989556,0.7428198433420365,0.7304177545691906,0.7402088772845953,0.7406362888515325,0.007997777952264699,12
0.339287543296814,0.06083754623970865,0.6033158302307129,0.095661602998593,manhattan,13,uniform,"{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'uniform'}",0.7534246575342466,0.7547292889758643,0.7553816046966731,0.7508153946510111,0.7540769732550554,0.7390737116764514,0.7526109660574413,0.7486945169712794,0.7421671018276762,0.7480417754569191,0.7499015991102618,0.00522819297581392,5
0.35083513259887694,0.042045478816778455,0.3092616319656372,0.06390342299257787,manhattan,13,distance,"{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'}",0.7540769732550554,0.7547292889758643,0.7527723418134377,0.7482061317677756,0.7436399217221135,0.7273320287018917,0.7447780678851175,0.7447780678851175,0.7408616187989556,0.7486945169712794,0.7459868957776609,0.007634661995941198,8
0.3542443037033081,0.04037755268315474,0.6051173210144043,0.08555763875515332,manhattan,15,uniform,"{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}",0.7469015003261579,0.7540769732550554,0.7599478147423353,0.7488584474885844,0.7540769732550554,0.741030658838878,0.7565274151436031,0.7513054830287206,0.75,0.7506527415143603,0.751337800759275,0.005003956038845982,4
0.3790449857711792,0.04403856245934738,0.33211517333984375,0.05707478559676149,manhattan,15,distance,"{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}",0.7501630789302022,0.7592954990215264,0.7573385518590998,0.7442922374429224,0.7436399217221135,0.7286366601435095,0.7473890339425587,0.75,0.7447780678851175,0.7480417754569191,0.7473574826403968,0.007986238546942784,7
0.3231427907943726,0.0404057325961166,0.5837898492813111,0.05355112645904405,manhattan,17,uniform,"{'metric': 'manhattan', 'n_neighbors': 17, 'weights': 'uniform'}",0.7514677103718199,0.7560339204174821,0.7638617090671885,0.7495107632093934,0.7521200260926288,0.7469015003261579,0.7597911227154047,0.7493472584856397,0.7467362924281984,0.758485639686684,0.7534255942800597,0.005537571425329948,2
0.3012125492095947,0.030561468492671415,0.3299343824386597,0.03395405223569204,manhattan,17,distance,"{'metric': 'manhattan', 'n_neighbors': 17, 'weights': 'distance'}",0.7508153946510111,0.7547292889758643,0.7606001304631441,0.7442922374429224,0.7442922374429224,0.7377690802348337,0.7506527415143603,0.7421671018276762,0.7460835509138382,0.7506527415143603,0.7482054504980933,0.006288777660653862,6
0.2948392152786255,0.021684660186970624,0.5585479736328125,0.04257526814414468,manhattan,19,uniform,"{'metric': 'manhattan', 'n_neighbors': 19, 'weights': 'uniform'}",0.7586431833007176,0.7573385518590998,0.7586431833007176,0.7540769732550554,0.7566862361382909,0.7521200260926288,0.7552219321148825,0.7467362924281984,0.7513054830287206,0.7539164490861618,0.7544688310604473,0.0035262482161983067,1
0.28913905620574953,0.028554474316959014,0.2740260124206543,0.04710946907125582,manhattan,19,distance,"{'metric': 'manhattan', 'n_neighbors': 19, 'weights': 'distance'}",0.7566862361382909,0.7599478147423353,0.7599478147423353,0.7488584474885844,0.7534246575342466,0.7416829745596869,0.7519582245430809,0.7493472584856397,0.7447780678851175,0.7486945169712794,0.7515326013090597,0.00578422883020493,3
