mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.45460598468780516,0.10154830092253668,0.6327666521072388,0.12887491499871817,euclidean,11,uniform,"{'metric': 'euclidean', 'n_neighbors': 11, 'weights': 'uniform'}",0.7384213959556425,0.7390737116764514,0.7351598173515982,0.7318982387475538,0.7286366601435095,0.7318982387475538,0.7304177545691906,0.7323759791122716,0.7284595300261096,0.7330287206266318,0.7329370046956514,0.003464782979561028,21
0.4845736980438232,0.12682793652822383,0.2564759969711304,0.05920540699199071,euclidean,11,distance,"{'metric': 'euclidean', 'n_neighbors': 11, 'weights': 'distance'}",0.7351598173515982,0.7371167645140247,0.7377690802348337,0.731245923026745,0.7234181343770385,0.7273320287018917,0.7343342036553525,0.7265013054830287,0.7284595300261096,0.7271540469973891,0.7308490834368011,0.0047319262897495265,24
0.4943537712097168,0.15578995057736283,0.6218075275421142,0.11270483954398543,euclidean,13,uniform,"{'metric': 'euclidean', 'n_neighbors': 13, 'weights': 'uniform'}",0.7371167645140247,0.7377690802348337,0.7345075016307893,0.7371167645140247,0.7364644487932159,0.7332028701891715,0.7330287206266318,0.7336814621409922,0.7369451697127938,0.7356396866840731,0.735547246904055,0.0017049518119315401,19
0.5391059160232544,0.12417348423916635,0.2352954387664795,0.06584262444221164,euclidean,13,distance,"{'metric': 'euclidean', 'n_neighbors': 13, 'weights': 'distance'}",0.7390737116764514,0.7351598173515982,0.7325505544683627,0.7403783431180692,0.7325505544683627,0.7253750815394651,0.7297650130548303,0.7238903394255874,0.7317232375979112,0.7336814621409922,0.732414811484163,0.004966479930466372,22
0.5165776252746582,0.1023291891122702,0.6591977596282959,0.10600858286507883,euclidean,15,uniform,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.7371167645140247,0.7423352902804957,0.7390737116764514,0.735812133072407,0.7429876060013046,0.7345075016307893,0.7356396866840731,0.7349869451697127,0.737597911227154,0.7336814621409922,0.7373739012397406,0.003035280054371369,17
0.5226040363311768,0.09461500733154157,0.2409099817276001,0.07882863437395388,euclidean,15,distance,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",0.7384213959556425,0.7442922374429224,0.7377690802348337,0.7332028701891715,0.7332028701891715,0.7214611872146118,0.7395561357702349,0.7265013054830287,0.7362924281984334,0.7284595300261096,0.7339159040704161,0.00648968331285343,20
0.426296591758728,0.11466390492587365,0.5991115808486939,0.17344054857206917,euclidean,17,uniform,"{'metric': 'euclidean', 'n_neighbors': 17, 'weights': 'uniform'}",0.7442922374429224,0.7436399217221135,0.7403783431180692,0.735812133072407,0.7495107632093934,0.7377690802348337,0.7369451697127938,0.7330287206266318,0.7349869451697127,0.7349869451697127,0.7391350259478588,0.004954752119842704,13
0.4672882080078125,0.0913682343830047,0.28062546253204346,0.06722155291512195,euclidean,17,distance,"{'metric': 'euclidean', 'n_neighbors': 17, 'weights': 'distance'}",0.7416829745596869,0.7449445531637312,0.7390737116764514,0.7351598173515982,0.7384213959556425,0.7273320287018917,0.7402088772845953,0.7323759791122716,0.7336814621409922,0.7317232375979112,0.7364604037544773,0.005058127123392625,18
0.43807153701782225,0.08642057063164654,0.7149086713790893,0.2133817370827844,euclidean,19,uniform,"{'metric': 'euclidean', 'n_neighbors': 19, 'weights': 'uniform'}",0.7416829745596869,0.7469015003261579,0.7449445531637312,0.7429876060013046,0.746249184605349,0.7488584474885844,0.7362924281984334,0.7317232375979112,0.7369451697127938,0.7382506527415144,0.7414835754395466,0.005234453490659635,11
0.45355796813964844,0.1275373585776407,0.34596168994903564,0.13318885643634987,euclidean,19,distance,"{'metric': 'euclidean', 'n_neighbors': 19, 'weights': 'distance'}",0.741030658838878,0.7488584474885844,0.741030658838878,0.7371167645140247,0.7416829745596869,0.7345075016307893,0.741514360313316,0.7310704960835509,0.7317232375979112,0.7297650130548303,0.737830011292045,0.005745521445600668,15
0.4272168636322021,0.11786899348907423,0.4319182872772217,0.09946076790408145,manhattan,1,uniform,"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}",0.6757990867579908,0.685583822570124,0.6738421395955643,0.6764514024787998,0.6470971950424005,0.6457925636007827,0.6977806788511749,0.6651436031331592,0.672976501305483,0.6631853785900783,0.6703652371925557,0.015141734928868923,37
0.35408587455749513,0.11267484632523803,0.12317004203796386,0.03737480549792231,manhattan,1,distance,"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'distance'}",0.6757990867579908,0.685583822570124,0.6738421395955643,0.6764514024787998,0.6470971950424005,0.6457925636007827,0.6977806788511749,0.6651436031331592,0.672976501305483,0.6631853785900783,0.6703652371925557,0.015141734928868923,37
0.33648386001586916,0.06656133820694402,0.4792489528656006,0.0830525404488842,manhattan,3,uniform,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}",0.7084148727984344,0.7279843444227005,0.7168949771689498,0.7071102413568167,0.6927592954990215,0.6960208741030659,0.7075718015665796,0.7030026109660574,0.7140992167101827,0.7186684073107049,0.7092526641902515,0.010078283068104663,32
0.3493434190750122,0.064406085409809,0.19663009643554688,0.06967423304282186,manhattan,3,distance,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}",0.7090671885192433,0.7201565557729941,0.7051532941943901,0.7084148727984344,0.6868884540117417,0.6908023483365949,0.7056135770234987,0.6990861618798956,0.7101827676240209,0.7069190600522193,0.7042284280213033,0.009205922377202294,34
0.38932204246520996,0.10037047193458908,0.5349629640579223,0.10012578251171589,manhattan,5,uniform,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}",0.7247227658186562,0.7364644487932159,0.7266797129810828,0.730593607305936,0.7279843444227005,0.715590345727332,0.7284595300261096,0.7297650130548303,0.7154046997389034,0.7297650130548303,0.7265429480923598,0.006234662575073751,26
0.42858479022979734,0.12215438630957764,0.26529979705810547,0.06648721886294937,manhattan,5,distance,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}",0.7162426614481409,0.7325505544683627,0.7201565557729941,0.7299412915851272,0.7129810828440966,0.7018917155903457,0.720626631853786,0.7265013054830287,0.7069190600522193,0.7278067885117493,0.7195617647609851,0.009594055643214134,29
0.40515573024749757,0.0875705439413056,0.6179727554321289,0.1776386784071795,manhattan,7,uniform,"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'}",0.7384213959556425,0.7586431833007176,0.731245923026745,0.7371167645140247,0.741030658838878,0.7299412915851272,0.7349869451697127,0.7356396866840731,0.7317232375979112,0.7434725848563969,0.738222167152923,0.007939438604337379,14
0.42828400135040284,0.13019829633649962,0.26353893280029295,0.052327633442661156,manhattan,7,distance,"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}",0.731245923026745,0.7514677103718199,0.7286366601435095,0.7325505544683627,0.7253750815394651,0.7136333985649054,0.7271540469973891,0.7343342036553525,0.7284595300261096,0.7389033942558747,0.7311760503049534,0.00924517037915727,23
0.4184771299362183,0.12022491047861562,0.5612608671188355,0.15538266805758802,manhattan,9,uniform,"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}",0.7475538160469667,0.7501630789302022,0.7475538160469667,0.7377690802348337,0.7436399217221135,0.7397260273972602,0.7402088772845953,0.7402088772845953,0.7336814621409922,0.737597911227154,0.741810286831568,0.004987177234428525,10
0.3906461238861084,0.09947051034473661,0.29291186332702634,0.09837178970730236,manhattan,9,distance,"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}",0.741030658838878,0.7488584474885844,0.7416829745596869,0.7377690802348337,0.731245923026745,0.7299412915851272,0.7389033942558747,0.7421671018276762,0.72911227154047,0.7356396866840731,0.7376350830041949,0.005938693023612459,16
0.4871314287185669,0.11919875931904,0.7697968721389771,0.20235240983682512,manhattan,11,uniform,"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'uniform'}",0.7521200260926288,0.7566862361382909,0.7495107632093934,0.7423352902804957,0.7495107632093934,0.7318982387475538,0.7421671018276762,0.7402088772845953,0.7317232375979112,0.7421671018276762,0.7438327636215616,0.007799789581398719,9
0.5829591751098633,0.17375418193607806,0.35435853004455564,0.09252740540507956,manhattan,11,distance,"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}",0.7514677103718199,0.7514677103718199,0.7469015003261579,0.741030658838878,0.735812133072407,0.7253750815394651,0.7408616187989556,0.7428198433420365,0.7304177545691906,0.7402088772845953,0.7406362888515325,0.007997777952264699,12
0.4080780267715454,0.09614108756896325,0.5777460813522339,0.1309793220824487,manhattan,13,uniform,"{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'uniform'}",0.7534246575342466,0.7547292889758643,0.7553816046966731,0.7508153946510111,0.7540769732550554,0.7390737116764514,0.7526109660574413,0.7486945169712794,0.7421671018276762,0.7480417754569191,0.7499015991102618,0.00522819297581392,5
0.406891918182373,0.10114593386132151,0.3089119911193848,0.10595200346287459,manhattan,13,distance,"{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'}",0.7540769732550554,0.7547292889758643,0.7527723418134377,0.7482061317677756,0.7436399217221135,0.7273320287018917,0.7447780678851175,0.7447780678851175,0.7408616187989556,0.7486945169712794,0.7459868957776609,0.007634661995941198,8
0.3733163356781006,0.08299098083838735,0.5176806926727295,0.11523110593951191,manhattan,15,uniform,"{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}",0.7469015003261579,0.7540769732550554,0.7599478147423353,0.7488584474885844,0.7540769732550554,0.741030658838878,0.7565274151436031,0.7513054830287206,0.75,0.7506527415143603,0.751337800759275,0.005003956038845982,4
0.3614175796508789,0.10638599385277282,0.2958894014358521,0.05742284575731043,manhattan,15,distance,"{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}",0.7501630789302022,0.7592954990215264,0.7573385518590998,0.7442922374429224,0.7436399217221135,0.7286366601435095,0.7473890339425587,0.75,0.7447780678851175,0.7480417754569191,0.7473574826403968,0.007986238546942784,7
0.32297072410583494,0.05152965094729419,0.6287494897842407,0.16251109205023015,manhattan,17,uniform,"{'metric': 'manhattan', 'n_neighbors': 17, 'weights': 'uniform'}",0.7514677103718199,0.7560339204174821,0.7638617090671885,0.7495107632093934,0.7521200260926288,0.7469015003261579,0.7597911227154047,0.7493472584856397,0.7467362924281984,0.758485639686684,0.7534255942800597,0.005537571425329948,2
0.43779430389404295,0.1257840934395276,0.36341960430145265,0.10789828889722786,manhattan,17,distance,"{'metric': 'manhattan', 'n_neighbors': 17, 'weights': 'distance'}",0.7508153946510111,0.7547292889758643,0.7606001304631441,0.7442922374429224,0.7442922374429224,0.7377690802348337,0.7506527415143603,0.7421671018276762,0.7460835509138382,0.7506527415143603,0.7482054504980933,0.006288777660653862,6
0.4249069929122925,0.10398579492666031,0.6329497337341309,0.13829907859962798,manhattan,19,uniform,"{'metric': 'manhattan', 'n_neighbors': 19, 'weights': 'uniform'}",0.7586431833007176,0.7573385518590998,0.7586431833007176,0.7540769732550554,0.7566862361382909,0.7521200260926288,0.7552219321148825,0.7467362924281984,0.7513054830287206,0.7539164490861618,0.7544688310604473,0.0035262482161983067,1
0.2665654182434082,0.030618229530180306,0.24842023849487305,0.01744881667015177,manhattan,19,distance,"{'metric': 'manhattan', 'n_neighbors': 19, 'weights': 'distance'}",0.7566862361382909,0.7599478147423353,0.7599478147423353,0.7488584474885844,0.7534246575342466,0.7416829745596869,0.7519582245430809,0.7493472584856397,0.7447780678851175,0.7486945169712794,0.7515326013090597,0.00578422883020493,3
