mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.2201996088027954,0.02161885883771119,0.12024712562561035,0.00988944514497702,euclidean,13,distance,"{'metric': 'euclidean', 'n_neighbors': 13, 'weights': 'distance'}",0.7390737116764514,0.7351598173515982,0.7325505544683627,0.7403783431180692,0.7325505544683627,0.7253750815394651,0.7297650130548303,0.7238903394255874,0.7317232375979112,0.7336814621409922,0.732414811484163,0.004966479930466372,22
0.19616148471832276,0.0055128641698927545,0.2782961368560791,0.022628072313543735,euclidean,15,uniform,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.7371167645140247,0.7423352902804957,0.7390737116764514,0.735812133072407,0.7429876060013046,0.7345075016307893,0.7356396866840731,0.7349869451697127,0.737597911227154,0.7336814621409922,0.7373739012397406,0.003035280054371369,17
0.21669368743896483,0.015042660787271771,0.13000352382659913,0.010145514070361347,euclidean,15,distance,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",0.7384213959556425,0.7442922374429224,0.7377690802348337,0.7332028701891715,0.7332028701891715,0.7214611872146118,0.7395561357702349,0.7265013054830287,0.7362924281984334,0.7284595300261096,0.7339159040704161,0.00648968331285343,20
0.20152947902679444,0.012194514108744817,0.26945602893829346,0.015767009615894903,euclidean,17,uniform,"{'metric': 'euclidean', 'n_neighbors': 17, 'weights': 'uniform'}",0.7442922374429224,0.7436399217221135,0.7403783431180692,0.735812133072407,0.7495107632093934,0.7377690802348337,0.7369451697127938,0.7330287206266318,0.7349869451697127,0.7349869451697127,0.7391350259478588,0.004954752119842704,13
0.20341131687164307,0.008634255743138641,0.12306454181671142,0.008664392577623647,euclidean,17,distance,"{'metric': 'euclidean', 'n_neighbors': 17, 'weights': 'distance'}",0.7416829745596869,0.7449445531637312,0.7390737116764514,0.7351598173515982,0.7384213959556425,0.7273320287018917,0.7402088772845953,0.7323759791122716,0.7336814621409922,0.7317232375979112,0.7364604037544773,0.005058127123392625,18
0.1895981550216675,0.007683989193818393,0.2830397605895996,0.01265759374965228,euclidean,19,uniform,"{'metric': 'euclidean', 'n_neighbors': 19, 'weights': 'uniform'}",0.7416829745596869,0.7469015003261579,0.7449445531637312,0.7429876060013046,0.746249184605349,0.7488584474885844,0.7362924281984334,0.7317232375979112,0.7369451697127938,0.7382506527415144,0.7414835754395466,0.005234453490659635,11
0.20301449298858643,0.01717364508631861,0.13203036785125732,0.012065704607992452,euclidean,19,distance,"{'metric': 'euclidean', 'n_neighbors': 19, 'weights': 'distance'}",0.741030658838878,0.7488584474885844,0.741030658838878,0.7371167645140247,0.7416829745596869,0.7345075016307893,0.741514360313316,0.7310704960835509,0.7317232375979112,0.7297650130548303,0.737830011292045,0.005745521445600668,15
0.20639972686767577,0.01385116107739209,0.2451019287109375,0.017506012909597357,manhattan,1,uniform,"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}",0.6757990867579908,0.685583822570124,0.6738421395955643,0.6764514024787998,0.6470971950424005,0.6457925636007827,0.6977806788511749,0.6651436031331592,0.672976501305483,0.6631853785900783,0.6703652371925557,0.015141734928868923,37
0.23550040721893312,0.029993312919898006,0.1004570484161377,0.022260741850201476,manhattan,1,distance,"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'distance'}",0.6757990867579908,0.685583822570124,0.6738421395955643,0.6764514024787998,0.6470971950424005,0.6457925636007827,0.6977806788511749,0.6651436031331592,0.672976501305483,0.6631853785900783,0.6703652371925557,0.015141734928868923,37
0.23075475692749023,0.03923310678307337,0.29544475078582766,0.03305307950303219,manhattan,3,uniform,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}",0.7084148727984344,0.7279843444227005,0.7168949771689498,0.7071102413568167,0.6927592954990215,0.6960208741030659,0.7075718015665796,0.7030026109660574,0.7140992167101827,0.7186684073107049,0.7092526641902515,0.010078283068104663,32
0.2135463237762451,0.020942211812000514,0.11221852302551269,0.009817729283768438,manhattan,3,distance,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}",0.7090671885192433,0.7201565557729941,0.7051532941943901,0.7084148727984344,0.6868884540117417,0.6908023483365949,0.7056135770234987,0.6990861618798956,0.7101827676240209,0.7069190600522193,0.7042284280213033,0.009205922377202294,34
0.18992288112640382,0.009226043540284,0.2901824951171875,0.01359342950931029,manhattan,5,uniform,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}",0.7247227658186562,0.7364644487932159,0.7266797129810828,0.730593607305936,0.7279843444227005,0.715590345727332,0.7284595300261096,0.7297650130548303,0.7154046997389034,0.7297650130548303,0.7265429480923598,0.006234662575073751,26
0.22369489669799805,0.02465567707824775,0.14191267490386963,0.011893289067038406,manhattan,5,distance,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}",0.7162426614481409,0.7325505544683627,0.7201565557729941,0.7299412915851272,0.7129810828440966,0.7018917155903457,0.720626631853786,0.7265013054830287,0.7069190600522193,0.7278067885117493,0.7195617647609851,0.009594055643214134,29
0.20178472995758057,0.01096106077988606,0.329987096786499,0.021324384721443775,manhattan,7,uniform,"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'}",0.7384213959556425,0.7586431833007176,0.731245923026745,0.7371167645140247,0.741030658838878,0.7299412915851272,0.7349869451697127,0.7356396866840731,0.7317232375979112,0.7434725848563969,0.738222167152923,0.007939438604337379,14
0.21008939743041993,0.012757829920535983,0.14159750938415527,0.008743286636019238,manhattan,7,distance,"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}",0.731245923026745,0.7514677103718199,0.7286366601435095,0.7325505544683627,0.7253750815394651,0.7136333985649054,0.7271540469973891,0.7343342036553525,0.7284595300261096,0.7389033942558747,0.7311760503049534,0.00924517037915727,23
0.20479469299316405,0.014274403159186237,0.3273339748382568,0.024821884793420863,manhattan,9,uniform,"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}",0.7475538160469667,0.7501630789302022,0.7475538160469667,0.7377690802348337,0.7436399217221135,0.7397260273972602,0.7402088772845953,0.7402088772845953,0.7336814621409922,0.737597911227154,0.741810286831568,0.004987177234428525,10
0.216698956489563,0.013852831724557453,0.15787882804870607,0.011371534283621245,manhattan,9,distance,"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}",0.741030658838878,0.7488584474885844,0.7416829745596869,0.7377690802348337,0.731245923026745,0.7299412915851272,0.7389033942558747,0.7421671018276762,0.72911227154047,0.7356396866840731,0.7376350830041949,0.005938693023612459,16
0.20932307243347167,0.017767128099594128,0.32206881046295166,0.037033343848541775,manhattan,11,uniform,"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'uniform'}",0.7521200260926288,0.7566862361382909,0.7495107632093934,0.7423352902804957,0.7495107632093934,0.7318982387475538,0.7421671018276762,0.7402088772845953,0.7317232375979112,0.7421671018276762,0.7438327636215616,0.007799789581398719,9
0.2069983720779419,0.02512348939231026,0.15154972076416015,0.012869642669048432,manhattan,11,distance,"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}",0.7514677103718199,0.7514677103718199,0.7469015003261579,0.741030658838878,0.735812133072407,0.7253750815394651,0.7408616187989556,0.7428198433420365,0.7304177545691906,0.7402088772845953,0.7406362888515325,0.007997777952264699,12
0.19622244834899902,0.016075089214245494,0.31775574684143065,0.023610983664178138,manhattan,13,uniform,"{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'uniform'}",0.7534246575342466,0.7547292889758643,0.7553816046966731,0.7508153946510111,0.7540769732550554,0.7390737116764514,0.7526109660574413,0.7486945169712794,0.7421671018276762,0.7480417754569191,0.7499015991102618,0.00522819297581392,5
0.2062363624572754,0.013185875276074116,0.1760918378829956,0.018681746958835115,manhattan,13,distance,"{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'}",0.7540769732550554,0.7547292889758643,0.7527723418134377,0.7482061317677756,0.7436399217221135,0.7273320287018917,0.7447780678851175,0.7447780678851175,0.7408616187989556,0.7486945169712794,0.7459868957776609,0.007634661995941198,8
0.20325376987457275,0.009054553010569354,0.34037854671478274,0.03029698414273767,manhattan,15,uniform,"{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}",0.7469015003261579,0.7540769732550554,0.7599478147423353,0.7488584474885844,0.7540769732550554,0.741030658838878,0.7565274151436031,0.7513054830287206,0.75,0.7506527415143603,0.751337800759275,0.005003956038845982,4
0.20793795585632324,0.01413529861773641,0.18689546585083008,0.012088360771701837,manhattan,15,distance,"{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}",0.7501630789302022,0.7592954990215264,0.7573385518590998,0.7442922374429224,0.7436399217221135,0.7286366601435095,0.7473890339425587,0.75,0.7447780678851175,0.7480417754569191,0.7473574826403968,0.007986238546942784,7
0.19647679328918458,0.005851430565847218,0.3554121732711792,0.018259672212046423,manhattan,17,uniform,"{'metric': 'manhattan', 'n_neighbors': 17, 'weights': 'uniform'}",0.7514677103718199,0.7560339204174821,0.7638617090671885,0.7495107632093934,0.7521200260926288,0.7469015003261579,0.7597911227154047,0.7493472584856397,0.7467362924281984,0.758485639686684,0.7534255942800597,0.005537571425329948,2
0.2051555633544922,0.015790260020686876,0.1906370162963867,0.011219265638045085,manhattan,17,distance,"{'metric': 'manhattan', 'n_neighbors': 17, 'weights': 'distance'}",0.7508153946510111,0.7547292889758643,0.7606001304631441,0.7442922374429224,0.7442922374429224,0.7377690802348337,0.7506527415143603,0.7421671018276762,0.7460835509138382,0.7506527415143603,0.7482054504980933,0.006288777660653862,6
0.1978381395339966,0.01566600280693084,0.35229177474975587,0.033351368876972876,manhattan,19,uniform,"{'metric': 'manhattan', 'n_neighbors': 19, 'weights': 'uniform'}",0.7586431833007176,0.7573385518590998,0.7586431833007176,0.7540769732550554,0.7566862361382909,0.7521200260926288,0.7552219321148825,0.7467362924281984,0.7513054830287206,0.7539164490861618,0.7544688310604473,0.0035262482161983067,1
0.17933917045593262,0.021567477622877952,0.16427369117736818,0.045411550774336965,manhattan,19,distance,"{'metric': 'manhattan', 'n_neighbors': 19, 'weights': 'distance'}",0.7566862361382909,0.7599478147423353,0.7599478147423353,0.7488584474885844,0.7534246575342466,0.7416829745596869,0.7519582245430809,0.7493472584856397,0.7447780678851175,0.7486945169712794,0.7515326013090597,0.00578422883020493,3
